,auc1,auc2,accuracy,f1
0,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
1,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
2,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
3,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
4,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
5,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
6,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
7,0.49206349206349204,0.49206349206349204,0.6,0.4886363636363636
8,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
9,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
10,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
11,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
12,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
13,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
14,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
15,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
16,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
17,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
18,0.49206349206349204,0.49206349206349204,0.6,0.4886363636363636
19,0.5158730158730158,0.5158730158730158,0.6333333333333333,0.5111111111111112
